PFId,AllNm,PrjCode,OPSCodeAgg,EmgAgg,AllYr,AllSrc,OrgNm,OrgTypeId,PrjTitle,AStrDt,AEndDt,PrjDur,PrgBdg,BgdDC,BdgSC,PrjSubDt,BenAgg,PrjGM,PrjStsNm,PrjStsId,PrjStsCode,PartCode,ApprDt
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/ESNFIs/INGO/4121,,,2016,1,People Organization for Development and Rehabilitation,1,Improved emergency shelter in Kass for newly displaced IDPs,11/1/2016 12:00:00 AM,1/31/2017 12:00:00 AM,3 Months,126638.1,118353.4,0,10/3/2016 1:46:19 PM,1489##3475##1986##2978,1- The project is designed to contribute in some limited way to gender equality,Project Closure,174,PRJ_UND_AUD,4221.2700,11/16/2016 10:06:11 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/H/UN/4150,,,2016,1,World Health Organization,3,Core-pipeline; Access to essential PHC services for the South Sudanese refugees in East Darfur state through availability of emergency medicines and medical supplies.,11/1/2016 12:00:00 AM,6/30/2017 12:00:00 AM,8 Months,106251,99300,0,10/4/2016 12:07:15 PM,1882##1958##2122##2038,"4- Not applicable - Only used for very small number of projects, such as 'support services'",Reporting,294,PRJ_UND_FINAL_RPT,1790.4825,10/31/2016 7:19:15 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/H/UN/4299,,,2016,1,United Nations Children's Fund,3,"Health Response to the Outbreak of Acute Watery Diarrhoea in Blue Nile, Sinnar, Gezira, Kassala, and Khartoum  states",11/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,"4 Months, 1 Days",320257.4,299306,0,10/20/2016 11:23:50 AM,1971854##2061484##2599262##2330373,1- The project is designed to contribute in some limited way to gender equality,Project Closure,182,PRJ_UND_CLSR,1695.6225,11/14/2016 8:54:40 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/H/UN/4314,,,2016,1,World Health Organization,3,"Response to Acute Watery Diarrhea outbreak in 6  states continuously reporting cases in Sudan,",11/1/2016 12:00:00 AM,2/28/2017 12:00:00 AM,4 Months,510287.3,476904,0,10/23/2016 4:22:14 PM,490##470##530##510,1- The project is designed to contribute in some limited way to gender equality,Project Closure,182,PRJ_UND_CLSR,1790.4825,10/31/2016 7:21:01 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/N/UN/1754,,,2016,1,United Nations Children's Fund,3,Provision of life-saving nutrition treatment services to children in Central Dafur affected by the Conflict in Jebel Marra,4/17/2016 12:00:00 AM,7/16/2016 12:00:00 AM,3 Months,266227.1,248810.4,0,3/17/2016 7:41:15 PM,0##0##750##750,1- The project is designed to contribute in some limited way to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1695.6225,4/18/2016 8:07:46 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/N/UN/4237,,,2016,1,United Nations Children's Fund,3,Life-saving Nutrition Response to unforeseen seasonal spikes of Severe Acute Malnutrition in West Darfur and Blue Nile and among IDPs in North and Central Darfur,10/12/2016 12:00:00 AM,2/11/2017 12:00:00 AM,4 Months,500011,467300,0,10/15/2016 2:05:30 PM,0##0##2500##2500,1- The project is designed to contribute in some limited way to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1695.6225,11/1/2016 9:13:52 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/P/NGO/3670,,,2016,1,Organization for Voluntary Humanitarian Assistance Programme,1,Social Services and community support to vulnerable new IDPs with special needs from Jebel Marra in South Darfur,9/15/2016 12:00:00 AM,8/31/2017 12:00:00 AM,"11 Months, 17 Days",271673,253900,0,8/28/2016 3:15:49 PM,1142##2456##845##1267,2a- The project is designed to contribute significantly to gender equality,Project Closure,174,PRJ_UND_AUD,1079.0325,10/10/2016 2:04:11 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/P/UN/3432,,,2016,1,United Nations Children's Fund,3,Lifesaving Child Protection Interventions for Jebel Marra IDPs in South Darfur,9/18/2016 12:00:00 AM,8/17/2017 12:00:00 AM,11 Months,405407.6,378885.6,0,8/29/2016 5:46:58 AM,0##0##3787##5681,2a- The project is designed to contribute significantly to gender equality,Project Closure,182,PRJ_UND_CLSR,1695.6225,9/22/2016 9:21:11 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/1782,,,2016,1,United Methodist Committee on Relief,2,Provision of Emergency Shelter Support to South Sudanese Refugees in Khor Omer IDPs Camp  of Edeian Locality of East Darfur State,5/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,7 Months,374626.4,324516.2,25602,4/28/2016 2:08:09 PM,2142##6854##2856##2428,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,1577.0475,5/8/2016 12:45:20 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/1783,,,2016,1,United Methodist Committee on Relief,2,"Provision of emergency, lifesaving and time critical WASH response to the South Sudanese Refugees in Khor Omer IDP Camp",5/1/2016 12:00:00 AM,1/30/2017 12:00:00 AM,"8 Months, 30 Days",244994.9,203771.4,25195.8,4/27/2016 4:02:29 PM,3742##11973##4989##4240,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,1577.0475,5/8/2016 12:45:42 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/3191,,,2016,1,Islamic Relief Worldwide,2,Emergency Response Project for South Sudan Refugees in El Mirriam of Muglad locality West Kordofan state.  ,10/1/2016 12:00:00 AM,7/1/2017 12:00:00 AM,"9 Months, 1 Days",227214.3,202149.8,10200,8/9/2016 7:12:46 AM,872##1306##1307##1961,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,830.0250,9/7/2016 7:02:28 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/3193,,,2016,1,Norwegian Church Aid,2,"Provision of Sustained Integrated Emergency Primary Health Care and Nutrition Services to  newly arrived  South Sudanese Refugees Affected by the current  Crisis in South Sudan and Host communities  Bilel Locality, South Darfur State.",10/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,6 Months,124224.6,113064.2,3033.6,8/9/2016 7:25:31 AM,4397##5893##1329##1381,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,1043.4600,9/7/2016 7:03:38 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/3204,,,2016,1,Concern Worldwide,2,Provision of Emergency Health and Nutrition Services for Vulnerable people in Meyrum locality.,10/1/2016 12:00:00 AM,7/1/2017 12:00:00 AM,"9 Months, 1 Days",220296.5,166357.3,39527.29,8/10/2016 8:10:03 PM,3259##4889##668##1001,1- The project is designed to contribute in some limited way to gender equality,Project Closure,171,PRJ_PRJ_CLS,415.0125,9/7/2016 6:59:04 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/4147,,,2016,1,CARE International Switzerland in Sudan,2,"WASH Services for South Sudanese Refugees in Al Nimir, East Darfur",11/1/2016 12:00:00 AM,7/31/2017 12:00:00 AM,9 Months,395000,321784.5,47374.4,10/3/2016 1:21:22 PM,1780##5299##2920##5501,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,332.0100,11/16/2016 9:43:16 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/INGO/4151,,,2016,1,American Refugee Committee,2,"Provision of emergency health and nutrition services to South Sudanese Refugees in Al-Nimir, East Darfur",11/1/2016 12:00:00 AM,12/30/2017 12:00:00 AM,"13 Months, 30 Days",402337.3,341777.2,34239,10/3/2016 8:55:30 PM,2650##2550##2448##2352,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,142.2900,11/1/2016 12:05:49 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/NGO/3195,,,2016,1,El Ruhama for Development and Humanitarian Aid,1,"Strengthening protection of vulnerable and conflict affected women, men, boys and girls in South Darfur State, Beliel Locality through Women Center",10/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,6 Months,60000,53878.77,2196,8/8/2016 12:04:03 PM,569##2655##266##305,2a- The project is designed to contribute significantly to gender equality,Project Closure,174,PRJ_UND_AUD,462.4425,9/7/2016 7:00:42 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/NGO/3202,,,2016,1,Global Aid Hand,1,"Enhance Social protection Mechanisms for South Sudanese women, men, girls and boys affected by South Sudan conflict in Beliel, South Darfur and El Meriam West Kordofan",11/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,7 Months,394341.6,368543.6,0,8/11/2016 2:14:39 PM,1113##1668##2594##3890,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,3948.5475,10/9/2016 1:43:57 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/NGO/4143,,,2016,1,Global Aid Hand,1,"Strengthening and enhancing Social Protection for South Sudanese refugees men, women, girls and boys in Al Nimir camp  East Darfur.",11/1/2016 12:00:00 AM,6/30/2017 12:00:00 AM,8 Months,270132.7,252460.4,0,10/3/2016 8:59:34 PM,1440##2160##3700##3700,2a- The project is designed to contribute significantly to gender equality,Project Closure,171,PRJ_PRJ_CLS,3948.5475,11/16/2016 10:03:47 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/UN/1781,,,2016,1,United Nations High Commissioner for Refugees,3,Support for NFIs for refugees in East Darfur,5/15/2016 12:00:00 AM,11/15/2016 12:00:00 AM,"6 Months, 1 Days",564878.4,490323.8,37600,4/27/2016 5:05:06 AM,12472##12472##0##0,2a- The project is designed to contribute significantly to gender equality,Project Closure,182,PRJ_UND_CLSR,1683.7650,5/18/2016 11:41:04 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/UN/1786,,,2016,1,United Nations Children's Fund,3,Increase access to lifesaving WASH services to South Sudanese Refugees New Arrivals in Khor Omer of East Darfur State.,5/9/2016 12:00:00 AM,12/31/2016 12:00:00 AM,"7 Months, 23 Days",408980.1,338000,44224.35,4/27/2016 8:35:00 PM,2223##2610##9049##11062,2a- The project is designed to contribute significantly to gender equality,Project Closure,182,PRJ_UND_CLSR,1695.6225,5/12/2016 12:47:30 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/UN/3213,,,2016,1,United Nations High Commissioner for Refugees,3,Protection and assistance to newly arrived South Sudanese refugees in West Kordofan and South Darfur,9/18/2016 12:00:00 AM,7/17/2017 12:00:00 AM,10 Months,496067.8,262462.8,201152,8/10/2016 5:00:19 PM,3861##3862##0##0,2a- The project is designed to contribute significantly to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1683.7650,9/22/2016 9:20:21 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/UN/4103,,,2016,1,United Nations High Commissioner for Refugees,3,"Ensuring protection and life-saving assistance to South Sudanese refugees in Al Nimir and El Ferdous, East Darfur",11/1/2016 12:00:00 AM,6/30/2017 12:00:00 AM,8 Months,1097596,615561,410230,10/3/2016 4:53:16 PM,2000##8000##0##0,2a- The project is designed to contribute significantly to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1683.7650,11/1/2016 9:18:59 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/UN/4152,,,2016,1,United Nations Population Fund,3,"Emergency RH and GBV Response to South Sudanese Refugees in Al Nimir, East Darfur",11/1/2016 12:00:00 AM,6/30/2017 12:00:00 AM,8 Months,76941.34,71907.79,0,10/3/2016 6:40:49 PM,80##2720##30##1230,2b- The principal purpose of the project is to advance gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1636.3350,10/30/2016 6:07:34 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/RMS/UN/4154,,,2016,1,United Nations Children's Fund,3,Integrated life-saving essential primary health care including maternal and  child health care and referral services for South Sudanese refugees in  East Darfur,11/1/2016 12:00:00 AM,6/30/2017 12:00:00 AM,8 Months,79209.96,74028,0,10/4/2016 12:42:46 PM,7500##7500##0##0,"4- Not applicable - Only used for very small number of projects, such as 'support services'",Reporting,294,PRJ_UND_FINAL_RPT,1695.6225,10/30/2016 6:10:14 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/WASH/INGO/1787,,,2016,1,United Methodist Committee on Relief,2,Water Supply Trucking to the South Sudanese Refugees in Khor Omer IDP Camp,7/16/2016 12:00:00 AM,9/15/2016 12:00:00 AM,2 Months,74897.86,64609,5389,6/27/2016 12:07:13 PM,4291##13725##5719##4860,"4- Not applicable - Only used for very small number of projects, such as 'support services'",Project Closure,171,PRJ_PRJ_CLS,1577.0475,7/24/2016 12:07:45 PM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/WASH/UN/1780,,,2016,1,World Health Organization,3,"Access to lifesaving Vector control services for conflict induced new IDPs  in Tawila, Sartony and Kabkabya locations in North Darfur, and new South Sudanese refugees in Khor Omer - East Darfur,  Sudan",5/15/2016 12:00:00 AM,11/14/2016 12:00:00 AM,6 Months,270994.6,253266,0,4/28/2016 9:00:29 AM,27032##29278##10892##8742,1- The project is designed to contribute in some limited way to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1790.4825,5/11/2016 11:50:18 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/WASH/UN/3189,,,2016,1,United Nations Children's Fund,3,Life-saving WASH Assistance to Otash and Kass IDP’s in South Darfur,9/1/2016 12:00:00 AM,4/28/2017 12:00:00 AM,"7 Months, 28 Days",500000,455289.7,12000,8/8/2016 8:04:13 AM,1515##1779##6167##7539,2a- The project is designed to contribute significantly to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1695.6225,9/5/2016 8:26:08 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/WASH/UN/4330,,,2016,1,International Organization for Migration,3,"Provision of Lifesaving Water, Sanitation, and Hygiene (WASH) Services to 21,240 People Affected by Acute Watery Diarrhea (AWD) in Kassala and Blue Nile States, Sudan",11/3/2016 12:00:00 AM,2/2/2017 12:00:00 AM,3 Months,111999.1,92829.6,11842.5,11/3/2016 12:36:39 PM,5311##7009##4460##4460,2a- The project is designed to contribute significantly to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,782.5950,11/14/2016 8:53:22 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/WASH/UN/4332,,,2016,1,World Health Organization,3,"Lifesaving Water Sanitation and Hygiene (WASH) services as response to Acute Watery Diarrhea outbreak in 29 localities in 4  states (Blue Nile, Gezira, Khartoum and Sennar) continuously reporting cases in Sudan,",11/10/2016 12:00:00 AM,2/9/2017 12:00:00 AM,3 Months,152002.1,142058,0,11/3/2016 5:17:50 PM,208206##200040##216703##208207,1- The project is designed to contribute in some limited way to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1790.4825,11/24/2016 7:44:13 AM
15,2016 - SHF Reserve for Emergencies,SUD-16/HSD20/RE/WASH/UN/4333,,,2016,1,United Nations Children's Fund,3,"Provision of lifesaving Water Sanitation and Hygiene (WASH) services to people in area affected by Acute Watery Diarrhoea (AWD) in Blue Nile , Sennar, El-Gezira  and Kassala states  in Sudan.",11/15/2016 12:00:00 AM,4/15/2017 12:00:00 AM,"5 Months, 1 Days",535999.3,503285.8,0,11/4/2016 4:05:12 PM,145901##151815##218851##227738,2a- The project is designed to contribute significantly to gender equality,Reporting,294,PRJ_UND_FINAL_RPT,1695.6225,11/24/2016 7:53:39 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/E/INGO/1552,,,2016,2,Catholic Relief Services,2,"Enhancing Access to inclusive lifesaving and Quality Education to  IDPs in Central Darfur, Nertiti Locality    ",5/12/2016 12:00:00 AM,8/11/2017 12:00:00 AM,15 Months,343466.1,286651,34345.32,3/19/2016 7:53:23 PM,270##380##2317##2589,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,391.2975,5/31/2016 12:21:01 PM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/E/INGO/1592,,,2016,2,Plan International,2,Life saving inclusive education for vulnerable children in Tawila and Zam Zam Camp North Darfur,6/3/2016 12:00:00 AM,7/2/2017 12:00:00 AM,13 Months,371665.5,308854.9,38496,3/19/2016 3:02:36 PM,140##160##1881##2299,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,4031.5500,6/6/2016 12:09:34 PM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/E/INGO/1679,,,2016,2,Adventist Development and Relief Agency,2,Access to Education in Emergencies for newly displaced girls and boys in Blue Nile State.,5/12/2016 12:00:00 AM,7/11/2017 12:00:00 AM,14 Months,333635.4,286880,24928.8,3/19/2016 7:40:06 PM,64##96##3081##3081,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,71.1450,7/3/2016 8:41:13 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/E/NGO/1645,,,2016,2,Friends of Peace and Development Organization,1,"Provide and sustain emergency Education response services for vulnerable populations including new arrival IDPs, returnees, host communities in Umbaru and  Kutum localities, North Darfur",6/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,10 Months,265714.2,242248,6083,3/20/2016 5:43:55 AM,171##313##2300##2760,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,2715.3675,5/31/2016 12:47:50 PM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/E/UN/1748,,,2016,2,United Nations Children's Fund,3,Provision of effective emergency education response through supply pipeline,5/22/2016 12:00:00 AM,5/21/2017 12:00:00 AM,12 Months,570000,532710.3,0,3/17/2016 1:54:46 PM,0##0##27000##27000,"4- Not applicable - Only used for very small number of projects, such as 'support services'",Project Closure,181,PRJ_UND_CLSR,1695.6225,5/31/2016 10:35:15 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/ESNFIs/INGO/1618,,,2016,2,Norwegian Church Aid,2,"ESNFI support for IDPs in Nitega and Nertiti, in South and Central Darfur",5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,12 Months,200712.3,170371.2,17210.4,3/16/2016 8:51:35 AM,10000##15000##12500##12500,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,1043.4600,6/22/2016 11:23:17 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/ESNFIs/NGO/1566,,,2016,2,United Peace Organization,1,"Provision of ES/NFI   to  the newly displaced , conflict affected population , protracted IDPs and returnees undeserved areas affected by emergencies",5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,12 Months,208611.4,172223.9,22740,3/20/2016 5:43:54 AM,3000##4500##2500##2500,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,3877.4025,6/1/2016 5:25:15 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/ESNFIs/NGO/1630,,,2016,2,Sustainable Action Group,1,Provision of Improve Shelter Materials and INFIs for Returnee in Um Baru locality - North Darfur                (Pilot Project request by RRR Sector),6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,12 Months,229087,214100,0,3/17/2016 11:34:52 AM,2000##2500##2000##2000,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,3711.3975,6/1/2016 5:22:06 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/ESNFIs/NGO/1660,,,2016,2,Kabakabiya Small Holders Charitable Society,1,"Provision of Emergency Shelter and Non Food Items to people affected by conflict,disaster affected vulnerable protracted IDPs requiring renewal People with spacial needs in Kebkabyia rural.",5/19/2016 12:00:00 AM,5/18/2017 12:00:00 AM,12 Months,152540.3,142561,0,3/18/2016 10:51:14 AM,5631##9187##6816##8002,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,3818.1150,6/26/2016 7:45:23 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/ESNFIs/NGO/1776,,,2016,2,El Ruhama for Development and Humanitarian Aid,1,Basic NFI and Shelter support to emergency &amp; conflict affected communities in North Darfur,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,12 Months,200000,180615.9,6300,3/19/2016 8:47:06 PM,5965##17895##2983##2983,2a- The project is designed to contribute significantly to gender equality,Project Closure,105,PRJ_UND_AUD,462.4425,5/31/2016 12:45:37 PM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/ESNFIs/UN/1636,,,2016,2,United Nations High Commissioner for Refugees,3,The NFI Common Pipeline,5/22/2016 12:00:00 AM,5/21/2017 12:00:00 AM,12 Months,1191489,1113541,0,3/20/2016 5:43:53 AM,16000##19500##22250##26750,2a- The project is designed to contribute significantly to gender equality,Project Closure,181,PRJ_UND_CLSR,1683.7650,6/8/2016 12:33:17 PM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/FSL/INGO/1718,,,2016,2,Vétérinaires sans Frontières (Germany),2,"Emergency Food security and livelihood support for the DPs and destitute vulnerable host communities’ in North Darfur, Central Darfur, East Darfur and South Kordofan States.",7/1/2016 12:00:00 AM,6/30/2017 12:00:00 AM,12 Months,1626071,1463851,55841.96,3/17/2016 1:15:20 PM,93581##130783##72780##73584,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,2395.2150,7/24/2016 11:31:17 AM
15,2016 – SHF 1st Round Standard Allocation,SUD-16/HSD20/S1/FSL/INGO/1734,,,2016,2,Danish Refugee Council,2,"Emergency food security and livelihoods assistance for extremely vulnerable, conflict-affected households in North and West Jebel Marra.",5/19/2016 12:00:00 AM,5/18/2017 12:00:00 AM,12 Months,186696,148709.9,25772.4,3/19/2016 6:08:09 PM,7802##9364##17167##17687,2a- The project is designed to contribute significantly to gender equality,Project Closure,173,PRJ_PRJ_CLS,1861.6275,6/21/2016 11:52:22 AM
