PFId,AllNm,PrjCode,OPSCodeAgg,EmgAgg,AllYr,AllSrc,OrgNm,OrgTypeId,PrjTitle,AStrDt,AEndDt,PrjDur,PrgBdg,BgdDC,BdgSC,PrjSubDt,BenAgg,PrjGM,PrjStsNm,PrjStsId,PrjStsCode,PartCode,ApprDt
15,2023 - SHF Reserve for Emergencies 48h response (Flexible life-saving response to conflict-affected people in all of Sudan),CBPF-SUD-23-R-INGO-25629,,,2023,1,International NGO,2,"Provision of WASH, Shelter/ NFIs and Protection interventions in response to the Sudan crisis",6/16/2023 12:00:00 AM,12/15/2024 12:00:00 AM,18 Months,9000000,8411215,0,6/11/2023 3:36:07 PM,185903##285655##105993##222092,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,905001.3952,7/4/2023 6:46:19 AM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25651,,,2023,1,International NGO,2,Supporting Sudanese-Led Initiatives: Rapid Response to Strengthen Mutual Aid Groups in Sudan,7/25/2023 12:00:00 AM,7/24/2024 12:00:00 AM,12 Months,3015373,2818106,0,6/13/2023 6:07:24 PM,22768##22768##22768##22768,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,2595627.0464,8/15/2023 10:26:26 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25660,,,2023,1,International NGO,2,"Area based allocation: Provision of Integrated Health Care, Nutrition and WASH life saving services in Northern State, Sudan for IDPs and host communities",7/15/2023 12:00:00 AM,10/31/2024 12:00:00 AM,"15 Months, 17 Days",1195136,1116949,0,6/20/2023 2:53:30 PM,24064##50378##65324##65962,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,1014469.7600,7/27/2023 8:10:40 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25665,,,2023,1,International NGO,2,Shelter &amp;amp;amp; Protection Response to Displacement in White Nile State (SHEP),7/13/2023 12:00:00 AM,2/12/2024 12:00:00 AM,7 Months,798219.1,745999.2,0,6/20/2023 5:28:23 PM,4074##4242##2717##2827,2- Unlikely to contribute to gender equality (no gender equality measure but includes age consideration),Project Closure,5504,PRJ_UND_AUD,888486.7712,7/27/2023 8:28:14 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25666,,,2023,1,International NGO,2,"Area-Based WASH Response to IDPs, Refugees, and most vulnerable host communities, White Nile State",7/20/2023 12:00:00 AM,8/19/2024 12:00:00 AM,13 Months,631756.7,590426.8,0,6/20/2023 4:01:19 PM,3990##7980##12061##15969,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,889902.3104,8/2/2023 9:01:45 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25668,,,2023,1,International NGO,2,"Integrated Health and Nutrition area based response program in Kosti, Rabak, Al Salam, AL Jabalin &amp; Eldueim localities in White Nile State",7/17/2023 12:00:00 AM,7/16/2024 12:00:00 AM,12 Months,850000.3,794392.8,0,6/20/2023 4:29:28 PM,14591##17500##13267##13766,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,924818.9440,8/15/2023 10:36:03 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25694,,,2023,1,International NGO,2,"Provision of integrated Health, Nutrition, WASH and Protection services to the displaced population in the River Nile state",7/16/2023 12:00:00 AM,8/31/2024 12:00:00 AM,"13 Months, 16 Days",995935.1,930780.4,0,6/20/2023 7:52:33 PM,11340##20520##12989##15675,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,905001.3952,7/27/2023 2:50:26 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25716,,,2023,1,International NGO,2,Humanitarian Shelter and NFI Assistance to Conflict Affected IDPs in River Nile state of Sudan,7/7/2023 12:00:00 AM,5/6/2024 12:00:00 AM,10 Months,399752,373600,0,6/22/2023 6:53:56 PM,180##300##300##300,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,959263.7312,9/18/2023 4:19:17 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25731,,,2023,1,International NGO,2,"Area-Based Response: Provision of life-saving Health, Nutrition, WASH, and Protection services for the displaced people affected by crises and fighting in Gezira state",7/31/2023 12:00:00 AM,3/31/2024 12:00:00 AM,"8 Months, 1 Days",648054.6,605658.5,0,7/6/2023 3:17:11 PM,6221##10556##9002##10199,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,905001.3952,8/8/2023 1:11:31 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25736,,,2023,1,International NGO,2,"Area-Based Response - Provision of lifesaving General Protection, Child Protection and Gender Based Violence to the most vulnerable IDPs and Host Communities in Port-Sudan locality in Red Sea State ",7/31/2023 12:00:00 AM,5/31/2024 12:00:00 AM,"10 Months, 1 Days",251924.8,235443.7,0,7/6/2023 12:01:04 PM,2285##3838##2166##3016,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,905001.3952,8/8/2023 1:12:03 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25737,,,2023,1,International NGO,2,"Area-Based Response - Provision of life-saving Health Nutrition, Shelter/NFIs services for the displaced people affected by crises and fighting in Sennar state",8/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,10 Months,565000.3,528037.7,0,7/6/2023 2:09:29 PM,9726##11330##12738##14677,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,905001.3952,8/8/2023 1:12:42 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25742,,,2023,1,International NGO,2,Area-Based Response: Lifesaving Humanitarian Response to Crisis Affected People in Al Kamleen Locality in Al Gazira State,7/26/2023 12:00:00 AM,9/25/2024 12:00:00 AM,14 Months,350000,327102.8,0,7/5/2023 2:54:30 PM,3839##4808##2867##3076,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,934019.9488,8/8/2023 1:46:23 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25755,,,2023,1,International NGO,2,"Area Based Response Emergency WASH Support for IDPs in Port Sudan Locality, Red Sea State Sudan.",7/25/2023 12:00:00 AM,10/24/2024 12:00:00 AM,15 Months,750000,700934.6,0,7/6/2023 5:05:34 PM,6000##9500##8000##6500,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,935199.5648,8/15/2023 10:31:44 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25756,,,2023,1,International NGO,2,Area Based Response: Integrated Protection response for IDPs and host communities in the targeted localities of Gedaref and Rahad localities of the State of Gedaref,8/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,8 Months,200000,186915.9,0,7/6/2023 11:56:50 AM,110##210##1705##2005,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,924818.9440,8/15/2023 10:28:26 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25758,,,2023,1,International NGO,2,Area-based Shelter and NFI Response for Armed Conflict-displaced families in Gedaref State,8/1/2023 12:00:00 AM,1/31/2024 12:00:00 AM,6 Months,400000,373831.8,0,7/5/2023 2:58:43 PM,400##400##600##600,2- Unlikely to contribute to gender equality (no gender equality measure but includes age consideration),Project Closure,5504,PRJ_UND_AUD,901698.4704,8/8/2023 1:42:50 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25759,,,2023,1,International NGO,2,"Area-Based Response: ( Sennar/Kasala) - Provision of integrated life-saving health, nutrition, and WASH interventions for conflicted affected population in Sennar/Kasala, Sudan.",8/1/2023 12:00:00 AM,11/30/2024 12:00:00 AM,16 Months,975000,911214.9,0,7/5/2023 1:56:51 PM,35371##32837##7548##8177,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,896508.1600,10/6/2023 2:57:08 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25793,,,2023,1,International NGO,2,"Lifesaving Water, Sanitation and Hygiene Response to Conflict Affected Communities in Gedaref State",8/1/2023 12:00:00 AM,1/31/2024 12:00:00 AM,6 Months,400000,373831.8,0,7/6/2023 11:33:04 AM,1470##13499##2069##2250,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,977901.6640,8/15/2023 10:29:49 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25822,,,2023,1,International NGO,2,"Area-Based Response: WASH intervention in Al Geneina, Kulbuz and Jebel Moon, to address conflict-affected population needs for access to water, sanitation, and waste management.",8/1/2023 12:00:00 AM,10/31/2024 12:00:00 AM,15 Months,1000000,934579.4,0,7/6/2023 1:18:57 PM,4868##5805##3558##4494,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,971531.7376,8/24/2023 10:55:24 AM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-25824,,,2023,1,International NGO,2,Area-Based Response: Response to the Sudan crisis with specialized healthcare services in Khartoum.,7/18/2023 12:00:00 AM,6/30/2024 12:00:00 AM,"11 Months, 13 Days",1500553,1402386,0,7/5/2023 3:14:23 PM,300##324##113##123,2- Unlikely to contribute to gender equality (no gender equality measure but includes age consideration),Project Closure,5504,PRJ_UND_AUD,912786.8608,8/15/2023 10:33:03 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-26403,,,2023,1,International NGO,2,"Emergency WASH response to refugees affected by the compounded crisis in White Nile, Sudan.",11/15/2023 12:00:00 AM,7/14/2024 12:00:00 AM,8 Months,241299.5,225513.6,0,9/20/2023 9:33:13 AM,1935##2565##4515##5985,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,901698.4704,12/22/2023 3:37:13 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-26863,,,2023,1,International NGO,2,Area Based Response: urgent support for WASH and SNFI needs in the open area refugee settlement in Khartoum,12/1/2023 12:00:00 AM,11/30/2024 12:00:00 AM,12 Months,886588.4,828587.3,0,10/26/2023 9:40:13 AM,2356##2453##3535##4298,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,891789.6960,12/14/2023 9:46:33 PM
15,2023 - SHF Reserve for Emergencies (Flexible life-saving response to conflict-affected people in Sudan),CBPF-SUD-23-R-INGO-26865,,,2023,1,International NGO,2,"Area-Based Response: WASH intervention in Al Geneina, El Fasher and Nyala, to address conflict-affected population and health facilities needs for access to water, sanitation, and waste management.",12/13/2023 12:00:00 AM,6/12/2025 12:00:00 AM,18 Months,1000000,934579.4,0,11/6/2023 11:13:58 AM,13824##16483##10100##12758,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,971531.7376,1/3/2024 8:22:17 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27174,,,2023,1,International NGO,2,Cholera response in Al Gezira and Blue Nile states,1/7/2024 12:00:00 AM,12/5/2024 12:00:00 AM,"10 Months, 29 Days",600000,560747.7,0,12/9/2023 2:17:43 PM,18584##19380##17194##17847,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,912079.0912,2/5/2024 9:18:51 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27178,,,2023,1,International NGO,2,Cholera response in Red Sea and Sennar States,1/28/2024 12:00:00 AM,9/27/2024 12:00:00 AM,8 Months,1166663,1090339,0,12/9/2023 2:28:24 PM,18855##21141##17569##19033,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,905001.3952,2/5/2024 9:34:14 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27182,,,2023,1,International NGO,2,"Cholera response - Provision of life-saving emergency response to cholera outbreak  in Port Sudan and Sawakin Localities, Red Sea State",1/4/2024 12:00:00 AM,7/3/2024 12:00:00 AM,6 Months,600000.2,560747.9,0,12/9/2023 12:56:30 PM,7441##7592##4512##4606,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,892733.3888,1/22/2024 2:40:53 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27202,,,2023,1,International NGO,2,"Response to Cholera Outbreaks in Gedaref, Kassala and Al Gezira States",1/15/2024 12:00:00 AM,10/14/2024 12:00:00 AM,9 Months,883500,825700.9,0,12/9/2023 2:54:39 PM,28234##29442##37486##38103,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,891317.8496,2/20/2024 7:54:50 PM
15,2023 - SHF Reserve for Emergencies 48h response (Flexible life-saving response to conflict-affected people in all of Sudan),CBPF-SUD-23-R-INGO-27276,,,2023,1,International NGO,2,Provision of immediate and lifesaving health services to people affected by ongoing clashes and conflicts in hotspots and IDP across Sudan.,1/1/2024 12:00:00 AM,12/31/2024 12:00:00 AM,12 Months,2000000,1869159,0,12/15/2023 9:53:19 PM,102897##209375##79600##171803,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,889194.5408,1/8/2024 2:10:59 PM
15,2023 - SHF Reserve for Emergencies 48h response (Flexible life-saving response to conflict-affected people in all of Sudan),CBPF-SUD-23-R-INGO-27277,,,2023,1,International NGO,2,Provision of immediate and lifesaving nutrition services to people affected by ongoing clashes and conflicts in hotspots and IDP across Sudan,1/1/2024 12:00:00 AM,12/31/2024 12:00:00 AM,12 Months,400000,373831.8,0,12/14/2023 10:38:36 PM,12574##14292##15275##16283,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,889194.5408,1/8/2024 2:09:34 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27453,,,2023,1,International NGO,2,Integrated multi-sector lifesaving response to Sudan Crisis in West and Central Darfur (2023 RfE),3/31/2024 12:00:00 AM,1/30/2025 12:00:00 AM,10 Months,2634666,2462305,0,2/2/2024 12:33:06 PM,79599##100234##47777##66737,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,911607.2448,4/2/2024 1:14:24 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27482,,,2023,1,International NGO,2,Area Based Allocation (South Darfur): Protection/ NFIs lifesaving urgent response to conflict and disaster affected communities in hard-to-reach areas of Kas locality ,3/24/2024 12:00:00 AM,12/23/2024 12:00:00 AM,9 Months,321000,300000,0,2/5/2024 5:00:58 PM,583##1722##641##1134,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,912550.9376,3/25/2024 2:09:13 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27483,,,2023,1,International NGO,2,Protection response to conflict and disaster affected communities in North and West Jebel Mara localities of Central Darfur State.,4/1/2024 12:00:00 AM,12/30/2024 12:00:00 AM,"8 Months, 30 Days",385198.4,359998.5,0,2/3/2024 6:31:38 AM,617##1825##679##1199,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,912550.9376,4/8/2024 11:21:50 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27513,,,2023,1,International NGO,2,"Area-Based-Allocation:  WASH response and increase the resilience of the crisis affected IDPs, Refugees and host communities in Dilling, Sheikan and Keilak, in Greater Kordufan. (Consortium)",4/1/2024 12:00:00 AM,11/30/2024 12:00:00 AM,8 Months,695238.5,649755.6,0,2/3/2024 10:32:09 AM,6075##10125##10125##14175,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,896036.3136,3/17/2024 9:33:43 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27514,,,2023,1,International NGO,2,Area-Based-Allocation: Provision of Integrated WASH and Protection interventions to the affected population of the hard-to-reach areas of South Kordufan and Blue Nile.,4/1/2024 12:00:00 AM,3/31/2025 12:00:00 AM,12 Months,614733.8,574517.6,0,2/2/2024 5:51:48 PM,8110##9448##9852##14090,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,896036.3136,3/17/2024 9:36:16 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27516,,,2023,1,International NGO,2,"Area-based-Allocation: Multi-Sector Humanitarian Assistance Project for WASH and Protection among Vulnerable Communities in Buran, Bileil and Jebel Marra ",3/18/2024 12:00:00 AM,2/17/2025 12:00:00 AM,11 Months,636650,595000,0,2/3/2024 11:27:18 AM,6769##6617##5942##6167,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,912079.0912,3/20/2024 4:30:48 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27517,,,2023,1,International NGO,2,"Area-Based-Allocation: Multi-Sector Humanitarian Assistance Project for WASH, Protection, Health and Nutrition among Vulnerable Communities in 5 localities in East Darfur. ",4/1/2024 12:00:00 AM,3/31/2025 12:00:00 AM,12 Months,2354000,2200000,0,2/5/2024 1:42:38 PM,76332##76871##29091##30521,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,912079.0912,4/8/2024 11:19:51 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27520,,,2023,1,International NGO,2,Area-Based-Allocation: Provision of Life-saving WASH interventions for the crisis-affected population in Nyala South and North in South Darfur State.,3/15/2024 12:00:00 AM,11/14/2024 12:00:00 AM,8 Months,214000.9,200000.8,0,2/1/2024 2:50:22 PM,3300##3629##5263##4308,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,896036.3136,3/11/2024 8:01:07 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27541,,,2023,1,International NGO,2,Area Based Allocation: Integrated Protection response for conflict affected IDPs and Host communities in Sheikan locality in North Kordofan State.,3/10/2024 12:00:00 AM,1/9/2025 12:00:00 AM,10 Months,800000,747663.6,0,2/1/2024 3:32:15 PM,576##819##586##808,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,924818.9440,4/8/2024 11:16:57 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27542,,,2023,1,International NGO,2,"Area-Based-Allocation Multi-sector (Health, protection, S/NFI) response for IDPs and Host Communities in Gereida Buran Bileil and El Salam, South Darfur State Consortium",4/1/2024 12:00:00 AM,3/31/2025 12:00:00 AM,12 Months,1551117,1449642,0,2/4/2024 2:55:50 PM,13408##14259##10919##11324,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,889194.5408,4/24/2024 5:47:00 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27543,,,2023,1,International NGO,2,Area-based allocation Life-saving Protection and WASH response in El Fula and Keilak Localities of West Kordofan State,3/1/2024 12:00:00 AM,1/31/2025 12:00:00 AM,11 Months,560472.3,523805.8,0,2/3/2024 12:38:09 PM,4841##6291##3782##3866,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,889194.5408,3/17/2024 9:39:55 PM
15,2023 - SHF Reserve for Emergencies (Lifesaving Urgent Response to Sudan Crisis in hard-to-reach areas and Cholera Outbreak),CBPF-SUD-23-R-INGO-27545,,,2023,1,International NGO,2,"Increased access to protection services for Host Communities, Internally Displaced Persons and Returnees in South Kordofan",3/1/2024 12:00:00 AM,2/28/2025 12:00:00 AM,12 Months,306993.3,286909.6,0,2/2/2024 7:43:33 AM,1056##6930##1056##4430,"4- Likely to contribute to gender equality, including across age groups",Project Closure,5504,PRJ_UND_AUD,900754.7776,3/11/2024 8:00:02 PM
